timestamp,cpu_percent,memory_percent,swap_percent,disk_usage_percent,disk_read_bytes_delta,disk_write_bytes_delta,disk_read_count_delta,disk_write_count_delta,bytes_sent_delta,bytes_recv_delta,packets_sent_delta,packets_recv_delta,process_count,new_processes,new_unique_processes,tcp_total,tcp_established,tcp_time_wait,tcp_close_wait,tcp_listen,hour,weekday
2026-08-02 21:07:15,1.1,43.7,2.6,22.3,0,36864,0,8,0,0,0,0,176,0,0,21,0,0,0,21,21,6
2026-08-02 21:07:20,0.9,43.7,2.6,22.3,0,151552,0,10,0,0,0,0,176,0,0,21,0,0,0,21,21,6
2026-08-02 21:07:25,0.8,43.7,2.6,22.3,0,114688,0,10,0,0,0,0,176,0,0,21,0,0,0,21,21,6
2026-08-02 21:07:30,0.9,43.7,2.6,22.3,0,73728,0,6,0,0,0,0,176,0,0,21,0,0,0,21,21,6
2026-08-02 21:07:35,0.8,43.6,2.6,22.3,0,16384,0,4,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:07:40,1.1,43.6,2.6,22.3,0,81920,0,8,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:07:45,1.1,43.6,2.6,22.3,0,180224,0,12,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:07:50,0.9,43.6,2.6,22.3,0,126976,0,9,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:07:55,1.0,43.6,2.6,22.3,0,102400,0,10,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:08:00,0.8,43.6,2.6,22.3,0,221184,0,20,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:08:05,0.6,43.6,2.6,22.3,0,94208,0,6,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:08:10,0.9,43.6,2.6,22.3,0,81920,0,8,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:08:15,1.0,43.6,2.6,22.3,0,331776,0,18,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:08:20,1.3,43.6,2.6,22.3,0,90112,0,6,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:08:25,1.2,43.6,2.6,22.3,0,73728,0,6,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:08:30,1.0,43.6,2.6,22.3,0,20480,0,5,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:08:35,1.2,43.6,2.6,22.3,0,57344,0,4,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:08:40,1.3,43.6,2.6,22.3,4096,303104,1,31,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:08:45,1.3,43.6,2.6,22.3,0,208896,0,14,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:08:50,1.0,43.6,2.6,22.3,0,81920,0,7,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:08:55,1.1,43.6,2.6,22.3,0,126976,0,9,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:09:00,0.7,43.6,2.6,22.3,65536,176128,1,16,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:09:05,0.9,43.6,2.6,22.3,0,139264,0,7,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:09:10,1.2,43.6,2.6,22.3,0,49152,0,8,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:09:15,0.9,43.6,2.6,22.3,0,221184,0,18,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:09:20,1.1,43.6,2.6,22.3,0,151552,0,9,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:09:25,0.9,43.6,2.6,22.3,0,32768,0,6,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:09:30,1.1,43.6,2.6,22.3,0,155648,0,10,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:09:35,1.0,43.6,2.6,22.3,0,118784,0,11,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:09:40,1.0,43.6,2.6,22.3,0,172032,0,7,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:09:45,0.7,43.6,2.6,22.3,0,106496,0,9,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:09:50,1.0,43.6,2.6,22.3,0,241664,0,19,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:09:55,1.0,43.6,2.6,22.3,0,73728,0,6,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:10:00,2.2,44.0,2.6,22.3,0,118784,0,8,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:10:05,1.5,44.0,2.6,22.3,2564096,1155072,110,36,0,0,0,0,174,0,0,21,0,0,0,21,21,6
2026-08-02 21:10:11,1.0,44.0,2.6,22.3,0,204800,0,7,0,0,0,0,174,0,0,21,0,0,0,21,21,6
2026-08-02 21:10:16,1.1,44.0,2.6,22.3,0,32768,0,7,0,0,0,0,174,0,0,21,0,0,0,21,21,6
2026-08-02 21:10:21,1.0,44.0,2.6,22.3,0,208896,0,20,0,0,0,0,174,0,0,21,0,0,0,21,21,6
2026-08-02 21:10:26,0.5,44.0,2.6,22.3,98304,3272704,6,179,0,0,0,0,174,0,0,21,0,0,0,21,21,6
2026-08-02 21:10:31,1.2,44.0,2.6,22.3,0,49152,0,9,0,0,0,0,174,0,0,21,0,0,0,21,21,6
2026-08-02 21:10:36,1.0,44.0,2.6,22.3,0,180224,0,16,0,0,0,0,174,0,0,21,0,0,0,21,21,6
2026-08-02 21:10:41,1.1,44.0,2.6,22.3,0,172032,0,14,0,0,0,0,174,0,0,21,0,0,0,21,21,6
2026-08-02 21:10:46,0.7,44.0,2.6,22.3,0,155648,0,10,0,0,0,0,174,0,0,21,0,0,0,21,21,6
2026-08-02 21:10:51,1.0,44.0,2.6,22.3,0,20480,0,5,0,0,0,0,174,0,0,21,0,0,0,21,21,6
2026-08-02 21:10:56,1.3,44.0,2.6,22.3,0,196608,0,16,0,0,0,0,174,0,0,21,0,0,0,21,21,6
2026-08-02 21:11:01,1.3,44.0,2.6,22.3,0,155648,0,9,0,0,0,0,174,0,0,21,0,0,0,21,21,6
2026-08-02 21:11:06,1.1,44.0,2.6,22.3,0,20480,0,5,0,0,0,0,174,0,0,21,0,0,0,21,21,6
2026-08-02 21:11:11,0.7,44.0,2.6,22.3,0,163840,0,12,0,0,0,0,174,0,0,21,0,0,0,21,21,6
2026-08-02 21:11:16,1.3,44.0,2.6,22.3,0,180224,0,11,0,0,0,0,174,0,0,21,0,0,0,21,21,6
2026-08-02 21:11:21,0.8,44.0,2.6,22.3,0,94208,0,6,0,0,0,0,174,0,0,21,0,0,0,21,21,6
2026-08-02 21:11:26,1.0,44.0,2.6,22.3,0,77824,0,8,0,0,0,0,174,0,0,21,0,0,0,21,21,6
2026-08-02 21:11:31,1.4,44.0,2.6,22.3,0,192512,0,17,0,0,0,0,175,1,0,21,0,0,0,21,21,6
2026-08-02 21:11:36,1.7,44.0,2.6,22.3,0,143360,0,13,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:11:41,1.1,44.0,2.6,22.3,0,200704,0,14,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:11:46,1.0,44.0,2.6,22.3,0,159744,0,25,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:11:51,0.6,44.0,2.6,22.3,0,151552,0,8,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:11:56,1.3,44.0,2.6,22.3,0,49152,0,6,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:12:01,1.9,44.0,2.6,22.3,0,319488,0,19,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:12:06,1.5,44.0,2.6,22.3,0,319488,0,36,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:12:11,0.9,44.0,2.6,22.3,0,122880,0,7,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:12:16,1.2,44.0,2.6,22.3,0,90112,0,10,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:12:21,1.2,44.0,2.6,22.3,0,167936,0,13,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:12:26,1.0,44.0,2.6,22.3,0,98304,0,7,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:12:31,1.2,44.0,2.6,22.3,0,94208,0,10,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:12:36,1.2,44.0,2.6,22.3,0,299008,0,32,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:12:41,1.0,44.0,2.6,22.3,0,102400,0,8,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:12:46,0.9,44.0,2.6,22.3,0,249856,0,16,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:12:51,0.7,44.0,2.6,22.3,0,90112,0,10,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:12:56,1.3,44.0,2.6,22.3,0,200704,0,19,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:13:01,1.7,44.0,2.6,22.3,0,106496,0,8,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:13:06,2.3,44.0,2.6,22.3,0,90112,0,10,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:13:11,1.4,44.0,2.6,22.3,0,159744,0,11,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:13:16,1.2,44.0,2.6,22.3,0,110592,0,9,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:13:21,0.9,44.0,2.6,22.3,0,159744,0,11,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:13:26,0.9,44.0,2.6,22.3,0,90112,0,10,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:13:31,1.2,44.0,2.6,22.3,0,90112,0,6,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:13:36,1.1,44.0,2.6,22.3,0,86016,0,8,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:13:41,1.1,44.0,2.6,22.3,0,114688,0,10,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:13:46,1.3,43.9,2.6,22.3,0,159744,0,11,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:13:51,0.9,43.9,2.6,22.3,0,118784,0,9,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:13:56,1.3,43.9,2.6,22.3,0,98304,0,11,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:14:01,0.9,43.9,2.6,22.3,0,102400,0,9,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:14:06,1.1,43.9,2.6,22.3,0,188416,0,13,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:14:11,1.0,43.9,2.6,22.3,0,102400,0,7,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:14:16,1.2,43.9,2.6,22.3,0,114688,0,14,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:14:21,1.8,43.9,2.6,22.3,0,102400,0,8,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:14:26,1.4,43.9,2.6,22.3,0,69632,0,6,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:14:31,1.0,43.9,2.6,22.3,0,69632,0,6,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:14:36,0.7,43.9,2.6,22.3,0,131072,0,13,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:14:41,1.1,43.9,2.6,22.3,0,77824,0,7,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:14:46,1.1,43.9,2.6,22.3,0,159744,0,12,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:14:52,1.4,43.9,2.6,22.3,393216,1081344,2,20,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:14:57,1.2,43.9,2.6,22.3,0,151552,0,8,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:15:02,1.5,43.5,2.6,22.3,0,184320,0,14,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:15:07,1.1,43.3,2.6,22.3,0,90112,0,9,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:15:12,0.9,43.3,2.6,22.3,0,94208,0,7,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:15:17,1.1,43.3,2.6,22.3,0,94208,0,10,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:15:22,1.2,43.3,2.6,22.3,0,180224,0,13,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:15:27,0.9,43.4,2.6,22.3,0,98304,0,7,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:15:32,1.0,43.4,2.6,22.3,0,180224,0,13,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:15:37,1.2,43.4,2.6,22.3,0,94208,0,10,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:15:42,1.3,43.4,2.6,22.3,0,131072,0,12,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:15:47,1.0,43.4,2.6,22.3,0,172032,0,12,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:15:52,1.2,43.4,2.6,22.3,0,139264,0,11,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:15:57,1.4,43.4,2.6,22.3,0,155648,0,17,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:16:02,1.3,43.4,2.6,22.3,65536,294912,1,11,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:16:07,0.7,43.5,2.6,22.3,0,1994752,0,19,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:16:12,1.3,43.5,2.6,22.3,0,65536,0,5,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:16:17,1.0,43.5,2.6,22.3,0,114688,0,10,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:16:22,1.0,43.4,2.6,22.3,0,90112,0,10,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:16:27,0.8,43.4,2.6,22.3,0,147456,0,9,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:16:32,0.9,43.4,2.6,22.3,0,102400,0,8,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:16:37,0.9,43.4,2.6,22.3,0,147456,0,18,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:16:42,1.2,43.4,2.6,22.3,0,212992,0,14,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:16:47,1.5,43.4,2.6,22.3,0,77824,0,17,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:16:52,0.8,43.4,2.6,22.3,0,143360,0,7,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:16:57,1.2,43.4,2.6,22.3,0,98304,0,10,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:17:02,1.5,43.4,2.6,22.3,0,159744,0,18,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:17:07,1.1,43.4,2.6,22.3,0,155648,0,15,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:17:12,0.8,43.4,2.6,22.3,0,176128,0,11,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:17:17,1.2,43.4,2.6,22.3,0,77824,0,7,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:17:22,1.0,43.4,2.6,22.3,0,176128,0,26,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:17:27,0.7,43.4,2.6,22.3,0,102400,0,11,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:17:32,1.2,43.4,2.6,22.3,0,159744,0,8,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:17:37,1.1,43.5,2.6,22.3,0,303104,0,11,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:17:42,1.1,43.4,2.6,22.3,0,167936,0,11,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:17:47,1.0,43.4,2.6,22.3,0,151552,0,9,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:17:52,0.8,43.4,2.6,22.3,0,81920,0,13,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:17:57,0.6,43.4,2.6,22.3,0,184320,0,11,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:18:02,1.2,43.4,2.6,22.3,0,176128,0,13,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:18:07,1.4,43.4,2.6,22.3,65536,110592,1,12,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:18:12,1.2,43.4,2.6,22.3,0,163840,0,13,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:18:17,1.5,43.4,2.6,22.3,15850496,954368,630,128,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:18:22,1.3,43.4,2.6,22.3,0,413696,0,75,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:18:27,0.8,43.4,2.6,22.3,0,385024,0,70,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:18:32,1.3,43.4,2.6,22.3,0,266240,0,44,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:18:37,1.4,43.5,2.6,22.3,0,151552,0,8,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:18:42,1.1,43.4,2.6,22.3,0,49152,0,7,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:18:47,0.9,43.4,2.6,22.3,0,176128,0,12,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:18:52,1.1,43.4,2.6,22.3,0,737280,0,82,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:18:57,0.9,43.4,2.6,22.3,0,188416,0,11,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:19:02,1.0,43.4,2.6,22.3,0,86016,0,7,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:19:07,1.1,43.4,2.6,22.3,0,180224,0,15,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:19:12,0.9,43.4,2.6,22.3,0,110592,0,8,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:19:17,1.2,43.4,2.6,22.3,0,184320,0,12,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:19:22,0.9,43.4,2.6,22.3,0,90112,0,12,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:19:27,1.1,43.4,2.6,22.3,0,151552,0,9,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:19:33,0.8,43.4,2.6,22.3,0,16384,0,4,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:19:38,1.2,43.5,2.6,22.3,0,184320,0,13,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:19:43,0.9,43.4,2.6,22.3,0,98304,0,9,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:19:48,1.0,43.4,2.6,22.3,0,114688,0,9,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:19:53,0.9,43.4,2.6,22.3,0,159744,0,11,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:19:58,1.0,43.4,2.6,22.3,0,98304,0,9,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:20:03,1.7,44.0,2.6,22.3,0,126976,0,10,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:20:08,0.9,44.0,2.6,22.3,0,1015808,0,10,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:20:13,0.7,44.0,2.6,22.3,0,73728,0,8,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:20:18,0.5,43.9,2.6,22.3,16384,335872,1,47,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:20:23,0.9,44.0,2.6,22.3,0,155648,0,9,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:20:28,1.4,44.0,2.6,22.3,0,241664,0,29,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:20:33,0.5,43.9,2.6,22.3,65536,3223552,4,174,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:20:38,1.3,44.0,2.6,22.3,0,114688,0,10,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:20:43,1.1,43.9,2.6,22.3,0,98304,0,9,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:20:48,1.1,43.9,2.6,22.3,0,180224,0,14,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:20:53,1.0,43.9,2.6,22.3,0,106496,0,8,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:20:58,1.2,43.9,2.6,22.3,0,98304,0,9,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:21:03,1.0,43.9,2.6,22.3,0,167936,0,9,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:21:08,1.1,43.9,2.6,22.3,0,110592,0,10,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:21:13,1.5,43.9,2.6,22.3,0,204800,0,12,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:21:18,1.3,43.9,2.6,22.3,0,94208,0,10,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:21:23,1.3,43.9,2.6,22.3,0,217088,0,32,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:21:28,1.4,43.9,2.6,22.3,0,147456,0,8,0,0,0,0,175,0,0,21,0,0,0,21,21,6
2026-08-02 21:21:33,1.3,43.9,2.6,22.3,0,110592,0,10,0,0,0,0,174,0,0,21,0,0,0,21,21,6
2026-08-02 21:21:38,1.1,43.9,2.6,22.3,0,294912,0,21,0,0,0,0,174,0,0,21,0,0,0,21,21,6
2026-08-02 21:21:43,1.2,43.9,2.6,22.3,0,143360,0,10,0,0,0,0,174,0,0,21,0,0,0,21,21,6
2026-08-02 21:21:48,1.2,43.9,2.6,22.3,0,102400,0,11,0,0,0,0,174,0,0,21,0,0,0,21,21,6
2026-08-02 21:21:53,0.8,43.9,2.6,22.3,0,200704,0,9,0,0,0,0,174,0,0,21,0,0,0,21,21,6
2026-08-02 21:21:58,1.0,43.9,2.6,22.3,0,217088,0,17,0,0,0,0,174,0,0,21,0,0,0,21,21,6
2026-08-02 21:22:03,1.1,43.9,2.6,22.3,0,110592,0,12,0,0,0,0,174,0,0,21,0,0,0,21,21,6
2026-08-02 21:22:08,1.2,43.9,2.6,22.3,0,176128,0,11,0,0,0,0,174,0,0,21,0,0,0,21,21,6
2026-08-02 21:22:13,1.4,43.9,2.6,22.3,0,118784,0,12,0,0,0,0,174,0,0,21,0,0,0,21,21,6
2026-08-02 21:22:18,0.9,43.9,2.6,22.3,0,172032,0,11,0,0,0,0,174,0,0,21,0,0,0,21,21,6
2026-08-02 21:22:23,1.5,43.9,2.6,22.3,0,77824,0,8,0,0,0,0,174,0,0,21,0,0,0,21,21,6
2026-08-02 21:22:28,1.3,43.9,2.6,22.3,16384,200704,1,16,0,0,0,0,174,0,0,21,0,0,0,21,21,6
2026-08-02 21:22:33,0.8,43.9,2.6,22.3,0,180224,0,11,0,0,0,0,174,0,0,21,0,0,0,21,21,6
2026-08-02 21:22:38,1.1,43.9,2.6,22.3,0,98304,0,10,0,0,0,0,174,0,0,21,0,0,0,21,21,6
2026-08-02 21:22:43,1.0,43.9,2.6,22.3,0,176128,0,12,0,0,0,0,174,0,0,21,0,0,0,21,21,6
2026-08-02 21:22:48,0.9,43.9,2.6,22.3,0,131072,0,10,0,0,0,0,174,0,0,21,0,0,0,21,21,6
2026-08-02 21:22:53,1.0,43.9,2.6,22.3,0,98304,0,10,0,0,0,0,174,0,0,21,0,0,0,21,21,6
2026-08-02 21:22:58,3.1,44.3,2.6,22.3,16384,1261568,1,133,0,0,0,0,176,3,2,21,0,0,0,21,21,6
2026-08-02 21:23:03,1.6,44.3,2.6,22.3,0,192512,0,36,0,0,0,0,176,0,0,21,0,0,0,21,21,6
2026-08-02 21:23:08,1.1,44.3,2.6,22.3,49152,389120,2,30,0,0,0,0,176,0,0,21,0,0,0,21,21,6
2026-08-02 21:23:13,1.3,44.3,2.6,22.3,0,98304,0,9,0,0,0,0,176,0,0,21,0,0,0,21,21,6
2026-08-02 21:23:18,1.0,44.3,2.6,22.3,0,98304,0,6,0,0,0,0,176,0,0,21,0,0,0,21,21,6
2026-08-02 21:23:23,1.1,44.3,2.6,22.3,0,794624,0,135,0,0,0,0,176,0,0,21,0,0,0,21,21,6
2026-08-02 21:23:28,1.2,44.2,2.6,22.3,16384,335872,1,26,0,0,0,0,174,0,0,21,0,0,0,21,21,6
2026-08-02 21:23:33,0.8,44.1,2.6,22.3,0,24576,0,5,0,0,0,0,174,0,0,21,0,0,0,21,21,6
2026-08-02 21:23:38,1.0,44.1,2.6,22.3,0,266240,0,11,0,0,0,0,174,0,0,21,0,0,0,21,21,6
2026-08-02 21:23:43,1.3,44.1,2.6,22.3,0,241664,0,31,0,0,0,0,174,0,0,21,0,0,0,21,21,6
2026-08-02 21:23:48,1.1,44.1,2.6,22.3,0,36864,0,5,0,0,0,0,174,0,0,21,0,0,0,21,21,6
2026-08-02 21:23:53,1.2,44.1,2.6,22.3,0,208896,0,13,0,0,0,0,174,0,0,21,0,0,0,21,21,6
2026-08-02 21:23:59,1.1,43.9,2.6,22.3,6144,264192,5,26,0,0,0,0,172,0,0,21,0,0,0,21,21,6
2026-08-02 21:24:04,0.6,43.9,2.6,22.3,0,188416,0,12,0,0,0,0,172,0,0,21,0,0,0,21,21,6
2026-08-02 21:24:09,0.9,43.9,2.6,22.3,0,20480,0,5,0,0,0,0,172,0,0,21,0,0,0,21,21,6
2026-08-02 21:24:14,0.9,43.9,2.6,22.3,0,286720,0,35,0,0,0,0,172,0,0,21,0,0,0,21,21,6
2026-08-02 21:24:19,1.6,43.6,2.6,22.3,0,163840,0,10,0,0,0,0,172,0,0,21,0,0,0,21,21,6
2026-08-02 21:24:24,1.2,43.6,2.6,22.3,0,36864,0,8,0,0,0,0,172,0,0,21,0,0,0,21,21,6
2026-08-02 21:24:29,1.2,43.7,2.6,22.3,0,184320,0,13,0,0,0,0,172,0,0,21,0,0,0,21,21,6
2026-08-02 21:24:34,1.3,43.7,2.6,22.3,0,204800,0,17,0,0,0,0,172,0,0,21,0,0,0,21,21,6
2026-08-02 21:24:39,1.6,43.8,2.6,22.3,0,57344,0,7,0,0,0,0,172,0,0,21,0,0,0,21,21,6
